model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
IVNCF,100,1,128,128,5e-05,10,0.0005,10,5,Adam,0.4511,0.486,0.3734,0.4997
IVNCF,100,1,128,128,5e-05,10,0.0005,20,5,Adam,0.4509,0.4866,0.3751,0.5019
IVNCF,100,1,128,128,5e-05,10,0.0005,30,5,Adam,0.4492,0.4853,0.3742,0.5014
IVNCF,100,1,128,128,5e-05,10,0.0005,40,5,Adam,0.452,0.4867,0.3748,0.5018
IVNCF,100,1,128,128,5e-05,10,0.0005,50,5,Adam,0.4512,0.4868,0.3754,0.5025
IVNCF,100,1,128,128,5e-05,10,0.0005,60,5,Adam,0.4499,0.4851,0.374,0.5003
IVNCF,100,1,128,128,5e-05,10,0.0005,70,5,Adam,0.4509,0.4858,0.3745,0.5012
IVNCF,100,1,128,128,5e-05,10,0.0005,80,5,Adam,0.4509,0.4865,0.3747,0.5017
IVNCF,100,1,128,128,5e-05,10,0.0005,90,5,Adam,0.4497,0.4842,0.3731,0.4986
IVNCF,100,1,128,128,5e-05,10,0.0005,100,5,Adam,0.4483,0.483,0.3726,0.4976
IVNCF,100,1,128,128,5e-05,10,0.0005,110,5,Adam,0.449,0.484,0.3732,0.4991
IVNCF,100,1,128,128,5e-05,10,0.0005,120,5,Adam,0.4487,0.4827,0.3725,0.4974
IVNCF,100,1,128,128,5e-05,10,0.0005,130,5,Adam,0.4487,0.4828,0.3728,0.4976
IVNCF,100,1,128,128,5e-05,10,0.0005,140,5,Adam,0.4488,0.4835,0.3732,0.499
IVNCF,100,1,128,128,5e-05,10,0.0005,150,5,Adam,0.4457,0.4804,0.3708,0.4957
IVNCF,100,1,128,128,5e-05,10,0.0005,160,5,Adam,0.4484,0.4824,0.3715,0.4968
IVNCF,100,1,128,128,5e-05,10,0.0005,170,5,Adam,0.4476,0.4813,0.3716,0.4956
IVNCF,100,1,128,128,5e-05,10,0.0005,180,5,Adam,0.4498,0.484,0.3727,0.4982
IVNCF,100,1,128,128,5e-05,10,0.0005,190,5,Adam,0.4483,0.4834,0.3728,0.4984
IVNCF,100,1,128,128,5e-05,10,0.0005,200,5,Adam,0.4489,0.483,0.3721,0.4974
IVNCF,100,1,128,128,5e-05,10,0.0005,210,5,Adam,0.449,0.4831,0.3718,0.4967
IVNCF,100,1,128,128,5e-05,10,0.0005,220,5,Adam,0.4481,0.482,0.3727,0.4974
IVNCF,100,1,128,128,5e-05,10,0.0005,230,5,Adam,0.4502,0.4846,0.374,0.4995
IVNCF,100,1,128,128,5e-05,10,0.0005,240,5,Adam,0.449,0.4834,0.3726,0.498
IVNCF,100,1,128,128,5e-05,10,0.0005,250,5,Adam,0.4472,0.4812,0.3718,0.4961
IVNCF,100,1,128,128,5e-05,10,0.0005,260,5,Adam,0.4486,0.4824,0.3715,0.4964
IVNCF,100,1,128,128,5e-05,10,0.0005,270,5,Adam,0.4455,0.479,0.3692,0.4928
IVNCF,100,1,128,128,5e-05,10,0.0005,280,5,Adam,0.4472,0.482,0.3726,0.4978
IVNCF,100,1,128,128,5e-05,10,0.0005,290,5,Adam,0.4506,0.4845,0.3735,0.4985
IVNCF,100,1,128,128,5e-05,10,0.0005,300,5,Adam,0.4505,0.4838,0.3733,0.4978
CNCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,0.318,0.3381,0.2518,0.3377
CNCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,0.329,0.3502,0.2626,0.3512
CNCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,0.3353,0.3569,0.2683,0.3581
CNCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,0.3331,0.355,0.267,0.3565
CNCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,0.3361,0.3578,0.2694,0.3592
CNCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,0.3394,0.3611,0.2716,0.3624
CNCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,0.3431,0.3646,0.2741,0.3653
CNCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,0.3374,0.3584,0.2695,0.3586
CNCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,0.3412,0.3628,0.2738,0.3642
CNCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,0.3413,0.3632,0.2734,0.3642
CNCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,0.3427,0.3641,0.2742,0.3645
CNCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,0.3428,0.3643,0.2741,0.3649
CNCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,0.3404,0.3623,0.2729,0.3635
CNCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,0.3412,0.3624,0.273,0.3631
CNCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,0.3468,0.3683,0.2774,0.3685
CNCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,0.3421,0.3636,0.2735,0.3638
CNCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,0.3445,0.3655,0.275,0.3654
CNCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,0.3475,0.3687,0.2772,0.3686
CNCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,0.3492,0.3705,0.2792,0.3707
CNCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,0.3443,0.3649,0.2749,0.3648
CNCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,0.3487,0.3703,0.2796,0.3709
CNCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,0.3548,0.3762,0.2837,0.3766
CNCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,0.344,0.3649,0.2753,0.3655
CNCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,0.3492,0.3697,0.278,0.3687
CNCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,0.3494,0.3702,0.2792,0.3701
CNCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,0.3512,0.3723,0.2814,0.3728
CNCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,0.3484,0.3691,0.2787,0.3691
CNCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,0.3467,0.3673,0.2774,0.3674
CNCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,0.3454,0.3661,0.2763,0.3663
CNCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,0.3493,0.3696,0.2793,0.3697
INCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,0.4663,0.5005,0.3834,0.5131
INCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,0.4643,0.4958,0.38,0.5047
INCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,0.4613,0.4928,0.3771,0.5019
INCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,0.4655,0.4953,0.3785,0.5023
INCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,0.4721,0.501,0.381,0.5056
INCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,0.4738,0.5041,0.3857,0.5118
INCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,0.4743,0.5056,0.3873,0.5142
INCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,0.4781,0.5085,0.389,0.5161
INCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,0.477,0.5079,0.3889,0.5158
INCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,0.4741,0.5031,0.3838,0.5086
INCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,0.4805,0.5093,0.3893,0.5141
INCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,0.4753,0.5053,0.3874,0.5132
INCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,0.4764,0.5061,0.3882,0.5132
INCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,0.4734,0.5017,0.3827,0.5061
INCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,0.4799,0.5083,0.3877,0.5128
INCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,0.48,0.5089,0.3899,0.5156
INCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,0.4788,0.5074,0.3888,0.5135
INCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,0.4772,0.5045,0.3847,0.5085
INCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,0.4751,0.5031,0.3847,0.5077
INCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,0.4751,0.503,0.3849,0.5078
INCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,0.4804,0.5093,0.3908,0.5153
INCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,0.4784,0.5066,0.3897,0.5128
INCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,0.4809,0.5106,0.3914,0.5169
INCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,0.4831,0.5107,0.3912,0.5144
INCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,0.4773,0.5046,0.388,0.509
INCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,0.4848,0.5129,0.3938,0.518
INCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,0.4833,0.5115,0.3932,0.517
INCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,0.4849,0.5125,0.3933,0.5171
INCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,0.4794,0.5059,0.3883,0.5096
INCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,0.4846,0.5125,0.3936,0.5172
CVNCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,0.3329,0.3545,0.2717,0.3607
CVNCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,0.3452,0.3699,0.2843,0.3786
CVNCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,0.3432,0.3679,0.2845,0.3775
CVNCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,0.3399,0.3648,0.2812,0.3741
CVNCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,0.3403,0.3651,0.2824,0.375
CVNCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,0.3402,0.3651,0.2816,0.3739
CVNCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,0.3455,0.3692,0.2834,0.3757
CVNCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,0.338,0.3616,0.2776,0.3684
CVNCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,0.3387,0.3631,0.2801,0.3717
CVNCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,0.3395,0.3626,0.2775,0.3687
CVNCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,0.3404,0.3646,0.2796,0.3713
CVNCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,0.3432,0.3668,0.2811,0.3737
CVNCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,0.3447,0.367,0.2803,0.3718
CVNCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,0.3426,0.3655,0.2796,0.3712
CVNCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,0.3385,0.3614,0.2767,0.3671
CVNCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,0.3428,0.3663,0.2804,0.3722
CVNCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,0.3419,0.3649,0.2798,0.371
CVNCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,0.3449,0.3677,0.2812,0.373
CVNCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,0.3407,0.3633,0.2784,0.3693
CVNCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,0.3475,0.3697,0.2818,0.3735
CVNCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,0.3442,0.367,0.2813,0.3731
CVNCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,0.345,0.3674,0.2808,0.3722
CVNCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,0.34,0.3633,0.2786,0.3693
CVNCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,0.3478,0.369,0.2814,0.3728
CVNCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,0.3455,0.3678,0.2802,0.3718
CVNCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,0.347,0.3696,0.2827,0.3747
CVNCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,0.3487,0.3704,0.2824,0.3742
CVNCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,0.3459,0.3682,0.281,0.3725
CVNCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,0.348,0.3709,0.2837,0.3765
CVNCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,0.3466,0.3688,0.2824,0.3743
IVNCF,100,1,128,128,5e-05,10,0.0005,10,5,Adam,0.4529,0.4879,0.3754,0.5027
IVNCF,100,1,128,128,5e-05,10,0.0005,20,5,Adam,0.4519,0.4869,0.3745,0.5017
IVNCF,100,1,128,128,5e-05,10,0.0005,30,5,Adam,0.4518,0.4868,0.3753,0.5021
IVNCF,100,1,128,128,5e-05,10,0.0005,40,5,Adam,0.452,0.4869,0.3756,0.5022
IVNCF,100,1,128,128,5e-05,10,0.0005,50,5,Adam,0.4535,0.4887,0.3767,0.5039
IVNCF,100,1,128,128,5e-05,10,0.0005,60,5,Adam,0.4523,0.4874,0.3765,0.5038
IVNCF,100,1,128,128,5e-05,10,0.0005,70,5,Adam,0.452,0.4862,0.375,0.5015
IVNCF,100,1,128,128,5e-05,10,0.0005,80,5,Adam,0.4504,0.4847,0.3741,0.5
IVNCF,100,1,128,128,5e-05,10,0.0005,90,5,Adam,0.4516,0.4855,0.375,0.5009
IVNCF,100,1,128,128,5e-05,10,0.0005,100,5,Adam,0.4513,0.4857,0.3746,0.5011
IVNCF,100,1,128,128,5e-05,10,0.0005,110,5,Adam,0.4518,0.4854,0.3743,0.5
IVNCF,100,1,128,128,5e-05,10,0.0005,120,5,Adam,0.4522,0.4865,0.3755,0.5016
IVNCF,100,1,128,128,5e-05,10,0.0005,130,5,Adam,0.4535,0.4876,0.3768,0.5029
IVNCF,100,1,128,128,5e-05,10,0.0005,140,5,Adam,0.452,0.4854,0.3742,0.4999
IVNCF,100,1,128,128,5e-05,10,0.0005,150,5,Adam,0.4541,0.4869,0.3746,0.5001
IVNCF,100,1,128,128,5e-05,10,0.0005,160,5,Adam,0.4509,0.4842,0.3735,0.4986
IVNCF,100,1,128,128,5e-05,10,0.0005,170,5,Adam,0.4509,0.4842,0.3729,0.498
IVNCF,100,1,128,128,5e-05,10,0.0005,180,5,Adam,0.4516,0.4844,0.3736,0.4979
IVNCF,100,1,128,128,5e-05,10,0.0005,190,5,Adam,0.452,0.4854,0.3748,0.4998
IVNCF,100,1,128,128,5e-05,10,0.0005,200,5,Adam,0.4517,0.4844,0.3733,0.4979
IVNCF,100,1,128,128,5e-05,10,0.0005,210,5,Adam,0.4502,0.4835,0.3729,0.4975
IVNCF,100,1,128,128,5e-05,10,0.0005,220,5,Adam,0.4521,0.4855,0.3753,0.5002
IVNCF,100,1,128,128,5e-05,10,0.0005,230,5,Adam,0.4526,0.4862,0.3747,0.5005
IVNCF,100,1,128,128,5e-05,10,0.0005,240,5,Adam,0.4537,0.4871,0.3757,0.5013
IVNCF,100,1,128,128,5e-05,10,0.0005,250,5,Adam,0.4533,0.4857,0.3747,0.4991
IVNCF,100,1,128,128,5e-05,10,0.0005,260,5,Adam,0.4524,0.4851,0.3733,0.4983
IVNCF,100,1,128,128,5e-05,10,0.0005,270,5,Adam,0.4532,0.4862,0.3751,0.5003
IVNCF,100,1,128,128,5e-05,10,0.0005,280,5,Adam,0.4529,0.4861,0.3746,0.5005
IVNCF,100,1,128,128,5e-05,10,0.0005,290,5,Adam,0.45,0.4833,0.3726,0.4976
IVNCF,100,1,128,128,5e-05,10,0.0005,300,5,Adam,0.4515,0.4847,0.374,0.4989
CNCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,0.3131,0.3337,0.2498,0.3345
CNCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,0.3268,0.347,0.2601,0.347
CNCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,0.3333,0.3547,0.2678,0.3565
CNCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,0.3379,0.3592,0.2702,0.36
CNCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,0.3391,0.3602,0.2706,0.3603
CNCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,0.3294,0.3503,0.2641,0.3513
CNCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,0.3374,0.3585,0.2702,0.3594
CNCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,0.338,0.3592,0.2707,0.3596
CNCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,0.3418,0.3627,0.2731,0.3627
CNCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,0.3455,0.3669,0.2764,0.3674
CNCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,0.3483,0.3697,0.2786,0.3698
CNCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,0.3386,0.3587,0.2707,0.3585
CNCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,0.3424,0.3627,0.273,0.362
CNCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,0.3453,0.3656,0.2755,0.365
CNCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,0.3449,0.3656,0.2756,0.3658
CNCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,0.3474,0.3675,0.2768,0.3665
CNCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,0.3455,0.3662,0.2754,0.3658
CNCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,0.3468,0.3673,0.2764,0.3662
CNCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,0.3493,0.3698,0.2784,0.3691
CNCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,0.3462,0.3669,0.2765,0.3666
CNCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,0.348,0.3687,0.2776,0.3682
CNCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,0.3439,0.3638,0.2746,0.3629
CNCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,0.3483,0.3688,0.2781,0.3681
CNCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,0.3462,0.3656,0.2752,0.3634
CNCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,0.3445,0.365,0.275,0.3639
CNCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,0.3418,0.3617,0.2724,0.3602
CNCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,0.3413,0.3606,0.271,0.3583
CNCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,0.3435,0.3633,0.2733,0.3615
CNCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,0.3445,0.364,0.2738,0.3617
CNCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,0.348,0.3676,0.2771,0.3653
INCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,0.4599,0.4925,0.3762,0.5034
INCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,0.4704,0.5017,0.3808,0.5089
INCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,0.4749,0.5048,0.3828,0.5099
INCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,0.4702,0.5006,0.3814,0.5079
INCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,0.4777,0.5099,0.3882,0.5181
INCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,0.4766,0.5077,0.388,0.5167
INCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,0.4703,0.4998,0.3804,0.5053
INCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,0.4708,0.5005,0.3837,0.5085
INCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,0.4725,0.5025,0.3835,0.5091
INCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,0.4807,0.5101,0.388,0.5149
INCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,0.4766,0.5064,0.3897,0.5156
INCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,0.4768,0.5073,0.3882,0.5147
INCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,0.479,0.5098,0.3904,0.5178
INCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,0.4768,0.5056,0.3872,0.5124
INCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,0.481,0.5109,0.3902,0.5173
INCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,0.4852,0.5151,0.3937,0.5216
INCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,0.4861,0.5161,0.3944,0.5226
INCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,0.4883,0.519,0.3971,0.5259
INCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,0.4781,0.5064,0.3878,0.5118
INCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,0.4818,0.5099,0.3904,0.5149
INCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,0.4817,0.5116,0.3929,0.5194
INCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,0.4853,0.515,0.3942,0.5206
INCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,0.4811,0.5103,0.3916,0.5166
INCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,0.4824,0.5097,0.3911,0.514
INCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,0.4841,0.5129,0.3942,0.5187
INCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,0.4802,0.5078,0.389,0.5114
INCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,0.4891,0.5192,0.3986,0.5254
INCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,0.4826,0.5123,0.3939,0.5187
INCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,0.4872,0.5148,0.3943,0.5193
INCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,0.4855,0.5131,0.3932,0.517
